step	Energy 					Momentum
2788  1.0037450172412832e+00  1.2557636546420019e+00
2789  1.0037450172412838e+00  1.2545533457518947e+00
2790  1.0037450172412838e+00  1.2589332314687902e+00
2791  1.0037450172412836e+00  1.2587963392238188e+00
2792  1.0037450172412830e+00  1.2581737163649620e+00
2793  1.0037450172412854e+00  1.2604988892841502e+00
2794  1.0037450172412823e+00  1.2588416042513155e+00
2795  1.0037450172412821e+00  1.2569910084807427e+00
2796  1.0037450172412827e+00  1.2570861508221571e+00
2797  1.0037450172412834e+00  1.2531705646233224e+00
2798  1.0037450172412890e+00  1.2567241709235801e+00
2799  1.0037450172412845e+00  1.2552705560921145e+00
2800  1.0037450172412881e+00  1.2539291994552120e+00
2801  1.0037450172412870e+00  1.2548081528593966e+00
2802  1.0037450172412874e+00  1.2533797659987842e+00
2803  1.0037450172412845e+00  1.2541927617299122e+00
2804  1.0037450172412863e+00  1.2556093340070829e+00
2805  1.0037450172412865e+00  1.2554423729515711e+00
2806  1.0037450172412847e+00  1.2551854241461022e+00
2807  1.0037450172412843e+00  1.2523126949852412e+00
2808  1.0037450172412847e+00  1.2535694537416751e+00
2809  1.0037450172412803e+00  1.2530400894114644e+00
2810  1.0037450172412858e+00  1.2542441295628233e+00
2811  1.0037450172412838e+00  1.2553862079356712e+00
2812  1.0037450172412841e+00  1.2570135551154205e+00
2813  1.0037450172412836e+00  1.2567826441229475e+00
2814  1.0037450172412841e+00  1.2564972399804706e+00
2815  1.0037450172412874e+00  1.2584024463123449e+00
2816  1.0037450172412836e+00  1.2563867748000588e+00
2817  1.0037450172412876e+00  1.2563709092381166e+00
2818  1.0037450172412834e+00  1.2577842170763187e+00
2819  1.0037450172412865e+00  1.2556948740771170e+00
2820  1.0037450172412823e+00  1.2543117861029289e+00
2821  1.0037450172412830e+00  1.2546587812804399e+00
2822  1.0037450172412825e+00  1.2552554076931861e+00
2823  1.0037450172412847e+00  1.2559248354660359e+00
2824  1.0037450172412818e+00  1.2537775605802877e+00
2825  1.0037450172412901e+00  1.2544680266691042e+00
2826  1.0037450172412825e+00  1.2527941298807947e+00
2827  1.0037450172412807e+00  1.2545832971078832e+00
2828  1.0037450172412856e+00  1.2568081741631916e+00
2829  1.0037450172412878e+00  1.2546333069674154e+00
2830  1.0037450172412852e+00  1.2529769922586025e+00
2831  1.0037450172412863e+00  1.2529487801594859e+00
2832  1.0037450172412878e+00  1.2524426131009954e+00
2833  1.0037450172412827e+00  1.2523464840312784e+00
2834  1.0037450172412836e+00  1.2518292640652267e+00
2835  1.0037450172412870e+00  1.2517393107787005e+00
2836  1.0037450172412894e+00  1.2539649147651568e+00
2837  1.0037450172412856e+00  1.2540233087992461e+00
2838  1.0037450172412841e+00  1.2538255085616847e+00
2839  1.0037450172412890e+00  1.2554941506278943e+00
2840  1.0037450172412818e+00  1.2564217800256621e+00
2841  1.0037450172412825e+00  1.2567546892482846e+00
2842  1.0037450172412847e+00  1.2571988681679909e+00
2843  1.0037450172412810e+00  1.2575996151152049e+00
2844  1.0037450172412876e+00  1.2579970073888522e+00
2845  1.0037450172412816e+00  1.2564969533803472e+00
2846  1.0037450172412821e+00  1.2577328091420248e+00
2847  1.0037450172412872e+00  1.2588813126628726e+00
2848  1.0037450172412825e+00  1.2602980773593919e+00
2849  1.0037450172412812e+00  1.2596071991477391e+00
2850  1.0037450172412847e+00  1.2601151034907059e+00
2851  1.0037450172412825e+00  1.2603880050766947e+00
2852  1.0037450172412852e+00  1.2583051181430243e+00
2853  1.0037450172412810e+00  1.2600309435974217e+00
2854  1.0037450172412850e+00  1.2562072811131189e+00
2855  1.0037450172412858e+00  1.2555379837256864e+00
2856  1.0037450172412874e+00  1.2536350228156030e+00
2857  1.0037450172412867e+00  1.2535023584729397e+00
2858  1.0037450172412841e+00  1.2536726682616406e+00
2859  1.0037450172412823e+00  1.2541161538758956e+00
2860  1.0037450172412858e+00  1.2553853331131402e+00
2861  1.0037450172412894e+00  1.2557205166494847e+00
2862  1.0037450172412874e+00  1.2540875366790460e+00
2863  1.0037450172412843e+00  1.2535614304155087e+00
2864  1.0037450172412867e+00  1.2542131861286097e+00
2865  1.0037450172412885e+00  1.2529266139740505e+00
2866  1.0037450172412843e+00  1.2538801896052041e+00
2867  1.0037450172412818e+00  1.2541519310009883e+00
2868  1.0037450172412850e+00  1.2526448740662608e+00
2869  1.0037450172412827e+00  1.2508671909453204e+00
2870  1.0037450172412850e+00  1.2519510678084251e+00
2871  1.0037450172412850e+00  1.2525649009744837e+00
2872  1.0037450172412850e+00  1.2544310241319090e+00
2873  1.0037450172412872e+00  1.2537130619334895e+00
2874  1.0037450172412825e+00  1.2532478973492427e+00
2875  1.0037450172412870e+00  1.2514774038390624e+00
2876  1.0037450172412836e+00  1.2515322464309206e+00
2877  1.0037450172412821e+00  1.2501682213954584e+00
2878  1.0037450172412838e+00  1.2521886000735192e+00
2879  1.0037450172412812e+00  1.2511426607705309e+00
2880  1.0037450172412845e+00  1.2508794234697660e+00
2881  1.0037450172412874e+00  1.2535415724140511e+00
2882  1.0037450172412830e+00  1.2558625464146791e+00
2883  1.0037450172412852e+00  1.2561578384983614e+00
2884  1.0037450172412878e+00  1.2552940828841752e+00
2885  1.0037450172412876e+00  1.2532022103705209e+00
2886  1.0037450172412843e+00  1.2534397870238068e+00
2887  1.0037450172412852e+00  1.2539452560655038e+00
2888  1.0037450172412834e+00  1.2545076747363881e+00
2889  1.0037450172412845e+00  1.2545389040237718e+00
2890  1.0037450172412843e+00  1.2514137191732109e+00
2891  1.0037450172412896e+00  1.2529106247943003e+00
2892  1.0037450172412830e+00  1.2521468458096867e+00
2893  1.0037450172412841e+00  1.2532536133182914e+00
2894  1.0037450172412874e+00  1.2529738960693280e+00
2895  1.0037450172412834e+00  1.2530564161173292e+00
2896  1.0037450172412874e+00  1.2532284649531373e+00
2897  1.0037450172412821e+00  1.2524916356325015e+00
2898  1.0037450172412856e+00  1.2533717482300764e+00
2899  1.0037450172412876e+00  1.2538477348257866e+00
2900  1.0037450172412810e+00  1.2530674735210876e+00
2901  1.0037450172412845e+00  1.2539359062185331e+00
2902  1.0037450172412830e+00  1.2539088419794961e+00
2903  1.0037450172412876e+00  1.2572162093413866e+00
2904  1.0037450172412830e+00  1.2562794510592672e+00
2905  1.0037450172412865e+00  1.2567169214318519e+00
2906  1.0037450172412814e+00  1.2585671976352142e+00
2907  1.0037450172412843e+00  1.2591559109252459e+00
2908  1.0037450172412814e+00  1.2565327559140551e+00
2909  1.0037450172412861e+00  1.2571463844623068e+00
2910  1.0037450172412827e+00  1.2584209115028140e+00
2911  1.0037450172412841e+00  1.2553682680925071e+00
2912  1.0037450172412850e+00  1.2579173446252840e+00
2913  1.0037450172412912e+00  1.2568847033543180e+00
2914  1.0037450172412870e+00  1.2558154683885712e+00
2915  1.0037450172412832e+00  1.2582805099245722e+00
2916  1.0037450172412845e+00  1.2577860162604733e+00
2917  1.0037450172412845e+00  1.2572557659282289e+00
2918  1.0037450172412841e+00  1.2575847922860857e+00
2919  1.0037450172412858e+00  1.2576956216514299e+00
2920  1.0037450172412847e+00  1.2577387164252385e+00
2921  1.0037450172412870e+00  1.2556962495678938e+00
2922  1.0037450172412850e+00  1.2569262857732559e+00
2923  1.0037450172412874e+00  1.2589428607371318e+00
2924  1.0037450172412865e+00  1.2571256337067573e+00
2925  1.0037450172412883e+00  1.2570752819262052e+00
2926  1.0037450172412872e+00  1.2573752107797125e+00
2927  1.0037450172412867e+00  1.2574091175991602e+00
2928  1.0037450172412867e+00  1.2572863015057330e+00
2929  1.0037450172412863e+00  1.2550023011198266e+00
2930  1.0037450172412836e+00  1.2562686304942507e+00
2931  1.0037450172412881e+00  1.2547075206235805e+00
2932  1.0037450172412823e+00  1.2559700192936556e+00
2933  1.0037450172412878e+00  1.2558444029734415e+00
2934  1.0037450172412830e+00  1.2557094864232843e+00
2935  1.0037450172412845e+00  1.2553174561505136e+00
2936  1.0037450172412827e+00  1.2546229912114371e+00
2937  1.0037450172412845e+00  1.2535929272578465e+00
2938  1.0037450172412807e+00  1.2562441955880015e+00
2939  1.0037450172412863e+00  1.2537679350711755e+00
2940  1.0037450172412858e+00  1.2544532751191657e+00
2941  1.0037450172412803e+00  1.2546044784340813e+00
2942  1.0037450172412838e+00  1.2515498578248658e+00
2943  1.0037450172412830e+00  1.2525341910628289e+00
2944  1.0037450172412818e+00  1.2522245598182193e+00
2945  1.0037450172412874e+00  1.2539287980574370e+00
2946  1.0037450172412852e+00  1.2548738859877708e+00
2947  1.0037450172412854e+00  1.2543834906150086e+00
2948  1.0037450172412843e+00  1.2568818270370274e+00
2949  1.0037450172412803e+00  1.2560401076001209e+00
2950  1.0037450172412834e+00  1.2554542536515756e+00
2951  1.0037450172412843e+00  1.2549055505406377e+00
2952  1.0037450172412836e+00  1.2543324034573182e+00
2953  1.0037450172412881e+00  1.2551284290416562e+00
2954  1.0037450172412845e+00  1.2555195953802902e+00
2955  1.0037450172412872e+00  1.2564014098903908e+00
2956  1.0037450172412841e+00  1.2568664012829571e+00
2957  1.0037450172412876e+00  1.2536935859425389e+00
2958  1.0037450172412810e+00  1.2550057216262287e+00
2959  1.0037450172412821e+00  1.2550647019996224e+00
2960  1.0037450172412852e+00  1.2542743224777324e+00
2961  1.0037450172412876e+00  1.2547978142999445e+00
2962  1.0037450172412892e+00  1.2540514529974429e+00
2963  1.0037450172412865e+00  1.2542002844114248e+00
2964  1.0037450172412836e+00  1.2535061211889944e+00
2965  1.0037450172412805e+00  1.2518451628979317e+00
2966  1.0037450172412830e+00  1.2552422828035357e+00
2967  1.0037450172412852e+00  1.2538426178770725e+00
2968  1.0037450172412814e+00  1.2555266310566333e+00
2969  1.0037450172412863e+00  1.2542246464534328e+00
2970  1.0037450172412825e+00  1.2552471196698587e+00
2971  1.0037450172412845e+00  1.2540962382486203e+00
2972  1.0037450172412843e+00  1.2556322342723190e+00
2973  1.0037450172412836e+00  1.2533866307028347e+00
2974  1.0037450172412847e+00  1.2543780278746943e+00
2975  1.0037450172412845e+00  1.2547422019191936e+00
2976  1.0037450172412856e+00  1.2556029058917801e+00
2977  1.0037450172412845e+00  1.2540126725418039e+00
2978  1.0037450172412896e+00  1.2545091094125653e+00
2979  1.0037450172412850e+00  1.2537455548295524e+00
2980  1.0037450172412867e+00  1.2571112804273339e+00
2981  1.0037450172412878e+00  1.2573651905228134e+00
2982  1.0037450172412883e+00  1.2568579247149407e+00
2983  1.0037450172412852e+00  1.2555820882100539e+00
2984  1.0037450172412836e+00  1.2553986068884531e+00
2985  1.0037450172412832e+00  1.2547667939429603e+00
2986  1.0037450172412818e+00  1.2547283102618594e+00
2987  1.0037450172412814e+00  1.2543637358918476e+00
2988  1.0037450172412803e+00  1.2534163753358161e+00
2989  1.0037450172412810e+00  1.2527396010642562e+00
2990  1.0037450172412812e+00  1.2537171659154314e+00
2991  1.0037450172412856e+00  1.2555397745238071e+00
2992  1.0037450172412854e+00  1.2551741245836148e+00
2993  1.0037450172412823e+00  1.2542402911375563e+00
2994  1.0037450172412825e+00  1.2548250011927362e+00
2995  1.0037450172412803e+00  1.2570603447139725e+00
2996  1.0037450172412874e+00  1.2541150279561670e+00
2997  1.0037450172412843e+00  1.2553443666220689e+00
2998  1.0037450172412825e+00  1.2539854855047872e+00
2999  1.0037450172412821e+00  1.2539807541741430e+00
3000  1.0037450172412872e+00  1.2548880779005509e+00
3001  1.0037450172412834e+00  1.2547072435647935e+00
3002  1.0037450172412856e+00  1.2541505260006520e+00
3003  1.0037450172412865e+00  1.2542595083906487e+00
3004  1.0037450172412821e+00  1.2535980111367153e+00
3005  1.0037450172412827e+00  1.2530192180846254e+00
3006  1.0037450172412823e+00  1.2538391287386017e+00
3007  1.0037450172412867e+00  1.2551395265867560e+00
3008  1.0037450172412878e+00  1.2559872497587090e+00
3009  1.0037450172412807e+00  1.2543253874560927e+00
3010  1.0037450172412867e+00  1.2559502107349914e+00
3011  1.0037450172412834e+00  1.2559142830031564e+00
3012  1.0037450172412876e+00  1.2550284094789612e+00
3013  1.0037450172412772e+00  1.2559829822479567e+00
3014  1.0037450172412845e+00  1.2559593670543319e+00
3015  1.0037450172412870e+00  1.2550717261798825e+00
3016  1.0037450172412850e+00  1.2548719456123620e+00
3017  1.0037450172412856e+00  1.2552089732381280e+00
3018  1.0037450172412883e+00  1.2536895894975051e+00
3019  1.0037450172412838e+00  1.2550184828366719e+00
3020  1.0037450172412867e+00  1.2557490734025725e+00
3021  1.0037450172412812e+00  1.2539164082844763e+00
3022  1.0037450172412874e+00  1.2547840619704884e+00
3023  1.0037450172412883e+00  1.2536474676119864e+00
3024  1.0037450172412876e+00  1.2545954160833617e+00
3025  1.0037450172412830e+00  1.2529250438631765e+00
3026  1.0037450172412881e+00  1.2533464491986956e+00
3027  1.0037450172412818e+00  1.2545574887280206e+00
3028  1.0037450172412847e+00  1.2541721761496238e+00
3029  1.0037450172412830e+00  1.2535513503160631e+00
3030  1.0037450172412881e+00  1.2546431301258205e+00
3031  1.0037450172412850e+00  1.2530293609797034e+00
3032  1.0037450172412878e+00  1.2517984887405711e+00
3033  1.0037450172412838e+00  1.2531212216814138e+00
3034  1.0037450172412836e+00  1.2505951577729322e+00
3035  1.0037450172412823e+00  1.2511397748018809e+00
3036  1.0037450172412814e+00  1.2511118450414223e+00
3037  1.0037450172412807e+00  1.2512077859986768e+00
3038  1.0037450172412870e+00  1.2519281151913599e+00
3039  1.0037450172412794e+00  1.2525351941106608e+00
3040  1.0037450172412838e+00  1.2501580173864795e+00
3041  1.0037450172412856e+00  1.2504226466902764e+00
3042  1.0037450172412865e+00  1.2478863727159939e+00
3043  1.0037450172412827e+00  1.2484785851152613e+00
3044  1.0037450172412832e+00  1.2509848474638245e+00
3045  1.0037450172412832e+00  1.2498470536044164e+00
3046  1.0037450172412836e+00  1.2498657006667775e+00
3047  1.0037450172412823e+00  1.2504870933472623e+00
3048  1.0037450172412832e+00  1.2513693503427599e+00
3049  1.0037450172412816e+00  1.2506786207987288e+00
3050  1.0037450172412850e+00  1.2499587377710695e+00
3051  1.0037450172412865e+00  1.2504502001302973e+00
3052  1.0037450172412845e+00  1.2509086099835660e+00
3053  1.0037450172412870e+00  1.2521804125382558e+00
3054  1.0037450172412847e+00  1.2527005513028013e+00
3055  1.0037450172412834e+00  1.2533668644586622e+00
3056  1.0037450172412845e+00  1.2548400306825571e+00
3057  1.0037450172412838e+00  1.2543648538820054e+00
3058  1.0037450172412852e+00  1.2542092324950394e+00
3059  1.0037450172412843e+00  1.2542682551606155e+00
3060  1.0037450172412854e+00  1.2530914658075349e+00
3061  1.0037450172412838e+00  1.2534456233024585e+00
3062  1.0037450172412827e+00  1.2524249295820222e+00
3063  1.0037450172412827e+00  1.2542059483174848e+00
3064  1.0037450172412856e+00  1.2536118548383635e+00
3065  1.0037450172412850e+00  1.2535930338567678e+00
3066  1.0037450172412876e+00  1.2528071210652310e+00
3067  1.0037450172412850e+00  1.2537683245137625e+00
3068  1.0037450172412861e+00  1.2541298481690786e+00
3069  1.0037450172412834e+00  1.2553714229738386e+00
3070  1.0037450172412865e+00  1.2563063033478010e+00
3071  1.0037450172412812e+00  1.2564633391485713e+00
3072  1.0037450172412867e+00  1.2550264529881705e+00
3073  1.0037450172412858e+00  1.2578403964314322e+00
3074  1.0037450172412843e+00  1.2568428481788567e+00
3075  1.0037450172412852e+00  1.2551739241424820e+00
3076  1.0037450172412890e+00  1.2549913792466696e+00
3077  1.0037450172412843e+00  1.2560473602408120e+00
3078  1.0037450172412852e+00  1.2540956707985078e+00
3079  1.0037450172412845e+00  1.2565076026260762e+00
3080  1.0037450172412901e+00  1.2556438604820743e+00
3081  1.0037450172412845e+00  1.2550981578601919e+00
3082  1.0037450172412810e+00  1.2544541871782204e+00
3083  1.0037450172412854e+00  1.2557279614682353e+00
3084  1.0037450172412843e+00  1.2529252604823864e+00
3085  1.0037450172412863e+00  1.2544373109730715e+00
3086  1.0037450172412827e+00  1.2545357367444057e+00
3087  1.0037450172412856e+00  1.2544131280459330e+00
3088  1.0037450172412850e+00  1.2546931937896579e+00
3089  1.0037450172412810e+00  1.2543886576390573e+00
3090  1.0037450172412856e+00  1.2546125228369855e+00
3091  1.0037450172412854e+00  1.2531295368113917e+00
3092  1.0037450172412841e+00  1.2528739202171741e+00
3093  1.0037450172412892e+00  1.2530757119338312e+00
3094  1.0037450172412823e+00  1.2539096890598820e+00
3095  1.0037450172412845e+00  1.2543187060362522e+00
3096  1.0037450172412852e+00  1.2541588683673175e+00
3097  1.0037450172412843e+00  1.2559674873875561e+00
3098  1.0037450172412838e+00  1.2533231307939301e+00
3099  1.0037450172412834e+00  1.2526013196287507e+00
3100  1.0037450172412841e+00  1.2536311374166931e+00
3101  1.0037450172412845e+00  1.2520919695409249e+00
3102  1.0037450172412816e+00  1.2530186854624468e+00
3103  1.0037450172412807e+00  1.2493152984672817e+00
3104  1.0037450172412863e+00  1.2516131401716963e+00
3105  1.0037450172412856e+00  1.2510899787224232e+00
3106  1.0037450172412843e+00  1.2516337895893221e+00
3107  1.0037450172412843e+00  1.2501282126081219e+00
3108  1.0037450172412852e+00  1.2499303498005172e+00
3109  1.0037450172412854e+00  1.2508264458698968e+00
3110  1.0037450172412838e+00  1.2495707172030470e+00
3111  1.0037450172412863e+00  1.2496881148826466e+00
3112  1.0037450172412850e+00  1.2525130348228410e+00
3113  1.0037450172412841e+00  1.2512511966395015e+00
3114  1.0037450172412843e+00  1.2528528846409226e+00
3115  1.0037450172412823e+00  1.2532316889449022e+00
3116  1.0037450172412865e+00  1.2516308084905921e+00
3117  1.0037450172412852e+00  1.2516758172579856e+00
3118  1.0037450172412834e+00  1.2508223646208327e+00
3119  1.0037450172412836e+00  1.2536515445372112e+00
